4,"select p.ra, p.dec, p.g, p.r, p.type from photoobjall p where p.ra between # and # and p.dec between # and # -- select p.ra, p.dec, p.g, p.r, p.type from photoobjall p where p.ra between # and # and p.dec between # and # -- # # # # # # # -# # # # # # # -# # # # # # # -- # # # # #"
2019-02-15 15:18:00,4
