3,"SELECT specObj.specobjID, emissionLinesPort.specobjID, galSpecLine.specobjID, specObj.plate FROM specObj, emissionLinesPort, galSpecLine WHERE specObj.specobjID = emissionLinesPort.specobjID AND specObj.specobjID = galSpecLine.specobjID"
2019-06-07 04:31:00,3
