12,"select run, camcol, field, nobjects from field where run = # order by nobjects desc"
2019-05-08 18:32:00,1
2019-06-21 14:23:00,1
2019-08-11 11:13:00,1
2019-08-11 11:14:00,1
2019-09-14 21:10:00,1
2019-10-03 05:24:00,1
2019-10-15 20:07:00,2
2019-10-15 20:12:00,1
2019-11-07 13:07:00,1
2019-11-20 20:29:00,1
2019-12-23 06:51:00,1
