1,"SELECT sp.ra, sp.dec, sp.z, g.lgm_tot_p5# FROM SpecPhoto AS sp JOIN galSpecExtra AS g ON sp.specObjID = g.specObjID WHERE ra > # AND ra < # AND dec > # AND dec < # AND z < # AND class = #"
2019-04-26 13:07:00,1
