2,"SELECT s.specObjID, s.ra, s.dec, s.z, s.zErr, s.class, s.zWarning, s.snMedian, zp.modelMag_u, zp.modelMag_g, zp.modelMag_r, zp.modelMag_i, zp.modelMag_z FROM SpecObjAll as s JOIN dbo.fGetNearbyObjEq (#, #, #) AS GN ON s.bestObjID = GN.objID JOIN PhotoObjAll as zp ON zp.objID = s.bestObjID WHERE s.class = # AND s.zWarning = # ORDER BY distance"
2019-05-17 12:24:00,2
