1,"select TOP # m.objra as ra, m.objdec as dec, m.ifudsgn as ifudsgn from mangaDRPall m, WISE_allsky w where (SQRT (POWER (( (m.objra-w.ra) *cos ((w.dec) * (#/#) )) , #) + (POWER ((m.objdec-w.dec) , #) )) *#) < # AND (w.w1mpro-w.w2mpro) > #"
2019-04-02 06:46:00,1
