1,"SELECT TOP # p.ra, p.dec, s.z, p.dered_u, p.dered_r, p.fracDeV_r FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid JOIN GalSpecExtra AS e ON WHERE class = # AND s.z between # and #"
2019-05-07 18:52:00,1
