1,"SELECT TOP # p.objID, p.clean, p.RA, p.DEC, p.psfMag_u, p.psfMag_g, p.psfMag_r, p.psfMag_i, p.psfMag_z FROM PhotoObj As p WHERE type = #"
2019-06-20 10:29:00,1
