1,"SELECT TOP # p.objid, p.ra, p.dec, p.g-p.r, p.r-p.i, p.run, p.rerun, p.camcol, p.field, s.specobjid, s.class, s.z as redshift, s.plate, s.mjd, s.fiberid FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.z> #"
2019-04-01 12:58:00,1
