1,"SELECT mjd, plate, fiberid, subclass, bestObjID from specobjall where bestObjID = # or bestObjID = # or bestObjID = # or bestObjID = # or bestObjID = # or bestObjID = # or bestObjID = # or bestObjID = # or bestObjID = # or bestObjID = # or bestObjID = # or bestObjID = # or bestObjID = #"
2019-03-06 12:31:00,1
