1,"SELECT COUNT (one) , COUNT (two) FROM (SELECT CASE WHEN ra BETWEEN # AND # AND dec BETWEEN # AND # AND imag BETWEEN # AND # THEN # END one, CASE WHEN ra BETWEEN # AND # AND dec BETWEEN # AND # AND imag BETWEEN # AND # THEN # END two FROM PhotoTag) PhotoTag"
2019-02-04 00:43:00,1
