2,"select top # sa.RA, sa.DEC, n.objid into output0# from MyDB.akari_subset AS sa CROSS APPLY dbo.fGetNearestObjEq (sa.RA, sa.DEC, #) AS n"
2019-08-06 12:28:00,2
