1,"SELECT p.modelMag_r, p.modelMagErr_r, p.modelmag_r-extinction_r, p.ra, p.dec, p.ObjID, s.z, s.z_err FROM photoObj p JOIN specObj s ON s.bestObjID = p.objID WHERE s.class = # and p.ra between # and # and p.dec between # and # and s.zWarning = # and s.z between # and #"
2019-04-03 07:45:00,1
