1,"SELECT s.ra, s.dec, p.dered_u, p.dered_r, p.deVRad_r, p.deVRadErr_r, s.velDisp, s.velDispErr, s.z, g.lgm_tot_p5#, g.lgm_tot_p1#, g.lgm_tot_p8#, p.fracDeV_r FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestObjID = p.objID JOIN GalSpecExtra AS g ON g.specObjID = p.objID WHERE s.z BETWEEN # AND # AND s.zWarning = # AND p.fracDev_r > = #"
2019-05-07 20:42:00,1
