1,"SELECT TOP # p.ra, p.dec, s.plate, s.mjd, s.fiberid FROM BESTDR7 Stripe #..SpecObj as s JOIN STRIPE8#..PhotoObj AS p ON s.bestObjID = p.objID JOIN #x AS x ON x.objID = p.objID JOIN #upload AS u ON u.up_id = x.up_id WHERE (p.type = # OR p.type = #) ORDER BY x.up_id"
2019-12-14 22:45:00,1
