1,"SELECT TOP # p.run, p.rerun, p.camCol, p.field, p.obj, p.ra, p.[dec], p.r, IS# (s.plate, #) as plate, IS# (s.mjd, #) as mjd, IS# (s.fiberid, #) as fiberid, IS# (s.z, #) as z, IS# (s.zErr, #) as zErr, IS# (s.zWarning, #) as zWarning, IS# (s.specClass, #) as specClass, # as filter FROM TARGDR1..PhotoObj as p LEFT OUTER JOIN BESTDR1..SpecObj s ON p.objID = s.bestObjID WHERE (p.type = # OR p.type = #)"
2019-12-17 10:10:00,1
