2,"SELECT TOP # s.plate, s.mjd, s.fiberid FROM ..SpecObj as s JOIN dbo.fGetNearbySpecObjEq (#, #, #) AS b ON b.SpecobjID = S.SpecobjID WHERE s.zWarning = # AND (s.eboss_target0 & (dbo.fEbossTarget0 (#) ) ! = #)"
2019-12-02 17:40:00,1
2019-12-02 22:01:00,1
