1,"SELECT p.psfMag_r, p.specObjID FROM SpecObj AS s JOIN SpecPhotoAll as p ON s.specObjID = p.specObjID WHERE ra BETWEEN # AND # AND dec BETWEEN # AND # AND class = # AND subClass = # AND zWarning = # AND petroMag_r < #"
2019-11-03 00:26:00,1
