1,"SELECT TOP # p.run, p.rerun, p.camCol, p.field, p.obj, IS# (s.zWarning, #) as zWarning FROM ..PhotoObj AS p LEFT OUTER JOIN ..SpecObj s ON p.objID = s.bestObjID JOIN dbo.fGetNearbyObjEq (#, #, #) AS b ON b.objID = P.objID WHERE (p.type = # OR p.type = #)"
2019-03-24 16:52:00,1
