1,"SELECT TOP # m.name, m.ra AS ra1, m.dec AS dec1, n.objid, n.distance, o.ra AS ra2, o.dec AS dec2 FROM MyDB.sourceList AS m CROSS APPLY dbo.fGetNearbyObjAllEq (m.ra, m.dec, #) AS n JOIN PhotoObj AS o ON n.objid = o.objid"
2019-07-19 15:10:00,1
