2,"INSERT INTO #upload values (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e-#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e-#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e-#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e-#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e-#) , (#, #, #e+#, #e-#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e-#) , (#, #, #e+#, #e-#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, #, #e+#, #e+#) , (#, '#"
2019-04-03 08:55:00,1
2019-04-03 08:58:00,1
