1,"SELECT s.specObjID, s.ra, s.dec, s.z, s.zErr, s.type into mydb.A0#_#_DR7 FROM SpecPhotoAll s WHERE s.ra BETWEEN # AND # AND s.dec BETWEEN # AND # AND s.z BETWEEN # AND #"
2019-05-11 07:18:00,1
