1,"select sp.plate, sp.mjd, sp.fiberid, so.snMedian, sp.psfmag_g, sp.psfmag_r ---select count (*) into mydb.starsformattd from specphotoall sp join specobjall so on sp.specobjid = so.specobjid where sp.psfmag_r < # and sp.psfmag_r > # and sp.psfmag_g-sp.psfmag_r < # and sp.sciencePrimary = # and so.snMedian > # and sp.zwarning = #"
2019-07-25 02:20:00,1
