2,"SELECT TOP # P.ObjID as objid_P, S.ObjID as objid_S, P.subclass as class_P, S.subclass as class_S, P.z as z_P, S.z as z_S, N.distance FROM SpecObj P -- P is the primary object JOIN Neighbors N ON P.ObjID = N.ObjID -- N is the neighbor link JOIN SpecObj S ON S.ObjID = N.NeighborObjID -- S is a secondary galaxy nearby P WHERE P.ObjID < S.ObjID -- avoid duplicates and P.class = GALAXY#STARFORMING#STARBURST) -- Make sure the primary is starforming/bursting"
2019-07-18 05:21:00,2
