1,"SELECT TOP # p.objid, p.ra, p.dec, s.specobjid, s.class, s.z as redshift, s.z_noqso as fancy_redshift FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE ra between # and # and dec between # and # and class = #"
2019-10-16 09:21:00,1
