1,"SELECT top # s.b, s.l, count (*) as #, sum (case when (Type = #) then # else # end) as #, sum (case when (Type = #) then # else # end) as #, sum (case when (Type not IN () ) then # else # end) as # FROM PhotoPrimary JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE (b between # and #)"
2019-03-06 09:54:00,1
