1,"select top # q.train_id, b.objid, p.* from mydb.s8#qso as q cross apply fgetnearbyobjalleq (q.ra, q.dec, #/#) b join photoobjall as p on p.objid = b.objid where p.mode < #"
2019-08-01 16:19:00,1
