8,select top # * from [Mag1#_#photo]
2019-12-08 09:38:00,1
2019-12-10 04:56:00,1
2019-12-10 05:19:00,1
2019-12-10 05:43:00,1
2019-12-10 05:54:00,1
2019-12-10 06:04:00,1
2019-12-10 06:19:00,1
2019-12-12 04:21:00,1
