6,"select min (dec) , max (dec) from specObj"
2019-02-13 15:54:00,1
2019-02-13 16:09:00,1
2019-02-13 16:16:00,1
2019-05-08 18:33:00,1
2019-07-10 09:12:00,1
2019-11-14 14:16:00,1
