1,"SELECT TOP # ObjID, modelMag_r, petroRad_r, z FROM SpecObj WHERE (ra between # and #) and (dec between # and #) and modelMag_r < # and expRad_r > # and class = # AND zWarning = #"
2019-02-09 22:47:00,1
