15,select * from A1#_DR1#_within1#
2019-03-29 00:20:00,1
2019-03-29 00:28:00,1
2019-03-29 00:33:00,1
2019-03-29 00:37:00,1
2019-03-29 00:40:00,1
2019-03-29 00:54:00,1
2019-03-29 01:04:00,1
2019-03-29 01:06:00,1
2019-03-29 01:07:00,1
2019-03-29 15:07:00,1
2019-03-29 15:09:00,1
2019-03-29 15:12:00,1
2019-03-29 15:15:00,1
2019-03-29 15:18:00,1
2019-03-29 15:35:00,1
