2,"SELECT ? m.id, m.ra AS ra1, m.dec AS dec1, ? n.objid, n.distance, o.ra AS ra2, o.dec AS dec2 ? FROM MyDB.SimmonsSample AS m ? OUTER APPLY dbo.fGetNearestObjEq (m.RA, m.Dec, #) AS n ? LEFT JOIN PhotoObj AS o ON n.objid = o.objid"
2019-06-03 10:42:00,2
