2,"SELECT specObjID, ra, dec, petroMag_r, modelMag_r, modelMag_g, extinction_r, extinction_g, petroR5#_r into mydb.MyTable_# from Galaxy WHERE ra BETWEEN # AND # AND dec BETWEEN # AND # AND CLEAN = # AND petroMag_r > # AND CModelMag_r-psfMag_r< .#"
2019-04-23 00:18:00,2
