1,"SELECT TOP # g.u, g.g, g.r, g.i, g.z, s.z as redshift FROM galaxy as g INNER JOIN SpecObjAll as s on s.bestObjID = g.objID WHERE s.z> # and s.z< #"
2019-03-03 07:03:00,1
