1,"SELECT p.ra, p.dec, f.mjd_u, p.u, p.g, p.r, p.i, p.z, p.objID FROM photoObj p JOIN field f ON p.fieldid = f.fieldid WHERE type = # AND p.ra BETWEEN # AND # AND p.dec BETWEEN # AND # ORDER BY f.mjd_u"
2019-05-21 13:51:00,1
