1,"SELECT TOP # devmag_g, devmag_r, expmag_g, expmag_r, devrad_g, devrad_r, exprad_g, exprad_r, devab_g, devab_r, expab_g, expab_r, extinction_g, extinction_r, g.z, g.petroR9#_r/g.petroR5#_r as Concentration_Index FROM Galaxy g, SpecObj s WHERE s.eclass < # and g.fracdev_g = # and g.petroR9#_r/g.petroR5#_r > #"
2019-10-09 17:29:00,1
