1,"SELECT TOP # objID, z, zErr, zWarning, ra, dec, cModelMag_u, cModelMagErr_u into mydb.MyTable from SpecPhoto WHERE (class = #) AND (z > #) AND (z < #)"
2019-11-07 12:10:00,1
