1,"select top # f.objID, o.objID, f.ra, f.dec into mydb.mangafirst from dbo.FIRST as f CROSS APPLY dbo.fGetNearestObjEq (f.ra, f.dec, #) AS n join dbo.PhotoObjAll AS o on o.objID = n.objID"
2019-10-30 14:39:00,1
