2,"SELECT objID, ra, dec, u, err_u, g, err_g, r, err_r, i, err_i, z, err_z, cModelMag_u, cModelMagErr_u, cModelMag_g, cModelMagErr_g, cModelMag_r, cModelMagErr_r, cModelMag_i, cModelMagErr_i, cModelMag_z, cModelMagErr_z into mtDB.table_down from Galaxy WHERE ( (ra BETWEEN # AND # OR ra> =# AND dec BETWEEN # AND #) OR (ra BETWEEN # AND # AND dec BETWEEN # AND #) OR (ra BETWEEN # AND # AND dec BETWEEN # AND #) OR (ra BETWEEN # AND # AND dec BETWEEN # AND #) )"
2019-11-13 06:14:00,2
