1,"SELECT TOP # p.objid, p.ra, p.dec, p.probPSF, p.flags, p.psfMag_u, p.psfMag_g, p.psfMag_r, p.psfMag_i p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.run, p.rerun, p.camcol, p.field, s.specobjid, s.class, s.z as redshift, s.plate, s.mjd, s.fiberid FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # AND g BETWEEN # AND #"
2019-08-02 08:57:00,1
