1,"SELECT From specobjall objid, ra, dec, modelmag_i, z SELECT count (*) From specobjall s JOIN photoobjall p ON s.bestobjid = p.objid WHERE type = # AND petroR9#_i < # AND modelmag_i < # AND modelmag_i > # AND clean = # AND mode = # AND z > # AND calss = # AND zwarning = # SELECT count (*) INTO mydb.count_galaxy"
2019-08-20 17:22:00,1
