2,"SELECT TOP # Q.BestObjID, u, g, Q.ra, Q.dec, Q.z, G.ObjID, G.ra, G.dec, G.z, N.distance From Galaxy as G, SpecObj as Q, Neighbors as N, SpecObj as S WHERE Q.BestObjID = S.BestObjID and Q.class IN () and Q.z > # and Q.z < # and u < # and g < # and Q.BestObjID = N.ObjID and G.ObjID = N.NeighborObjID and N.distance < #/#"
2019-02-21 05:34:00,2
