11,SELECT * FROM Mag2#_#area1
2019-12-11 00:34:00,1
2019-12-11 00:42:00,1
2019-12-11 07:52:00,1
2019-12-11 07:53:00,1
2019-12-11 07:59:00,1
2019-12-11 09:43:00,1
2019-12-12 00:56:00,1
2019-12-12 04:27:00,1
2019-12-12 04:28:00,1
2019-12-16 08:21:00,1
2019-12-16 08:22:00,1
