5115,"SELECT top # p.objid, p.run, p.rerun, p.camcol, p.field, p.obj, p.type, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.Err_u, p.Err_g, p.Err_r, p.Err_i, p.Err_z FROM fGetNearbyObjEq (#, #, #) n JOIN PhotoPrimary p ON n.objID = p.objID AND p.u BETWEEN # AND # AND p.g BETWEEN # AND # AND p.r BETWEEN # AND # AND p.i BETWEEN # AND # AND p.z BETWEEN # AND #"
2019-02-20 17:57:00,1
2019-02-20 18:00:00,1
2019-02-20 18:05:00,1
2019-02-20 18:12:00,1
2019-02-20 18:17:00,1
2019-02-20 18:21:00,1
2019-02-20 18:26:00,1
2019-02-20 18:32:00,1
2019-02-20 18:37:00,1
2019-02-24 14:33:00,1
2019-02-24 14:36:00,1
2019-02-24 14:38:00,1
2019-02-24 14:41:00,1
2019-02-24 14:45:00,1
2019-02-24 14:47:00,1
2019-02-24 14:52:00,1
2019-02-24 14:54:00,1
2019-02-24 14:59:00,1
2019-02-24 15:06:00,1
2019-02-24 15:12:00,1
2019-02-24 15:19:00,1
2019-02-24 15:25:00,1
2019-02-24 15:33:00,1
2019-02-24 15:36:00,1
2019-02-24 15:38:00,1
2019-02-24 15:44:00,1
2019-02-24 15:49:00,1
2019-02-24 15:56:00,1
2019-02-24 16:01:00,1
2019-02-24 16:04:00,1
2019-02-24 16:05:00,1
2019-02-24 16:07:00,1
2019-02-24 16:10:00,1
2019-02-24 16:13:00,1
2019-02-24 16:17:00,1
2019-02-24 16:22:00,1
2019-02-24 16:27:00,1
2019-02-24 16:31:00,1
2019-02-24 16:33:00,3
2019-02-25 14:33:00,1
2019-02-25 14:36:00,1
2019-02-25 14:41:00,1
2019-02-25 14:44:00,1
2019-02-25 14:47:00,1
2019-02-25 14:50:00,1
2019-02-25 14:53:00,1
2019-02-25 14:58:00,1
2019-02-25 15:00:00,1
2019-02-25 15:05:00,1
2019-02-25 15:10:00,1
2019-02-25 15:12:00,1
2019-02-25 15:14:00,1
2019-02-25 15:15:00,1
2019-02-25 15:20:00,1
2019-02-25 15:21:00,1
2019-02-25 15:24:00,1
2019-02-25 15:25:00,1
2019-02-25 15:26:00,1
2019-02-25 15:28:00,1
2019-02-25 15:30:00,1
2019-02-26 14:37:00,1
2019-02-26 14:46:00,1
2019-02-26 14:56:00,1
2019-02-26 15:03:00,1
2019-02-26 15:08:00,1
2019-02-26 15:16:00,1
2019-02-26 15:35:00,1
2019-02-26 15:51:00,1
2019-02-26 15:55:00,1
2019-02-26 16:07:00,1
2019-02-26 16:13:00,1
2019-02-26 16:26:00,1
2019-02-26 16:45:00,1
2019-02-26 16:51:00,1
2019-02-26 17:03:00,1
2019-02-26 17:18:00,1
2019-02-26 17:42:00,1
2019-02-28 14:36:00,1
2019-03-01 14:31:00,1
2019-03-01 14:36:00,1
2019-03-01 14:37:00,1
2019-03-01 14:38:00,1
2019-03-01 14:44:00,1
2019-03-01 14:48:00,1
2019-03-01 14:53:00,1
2019-03-01 14:59:00,1
2019-03-01 15:02:00,1
2019-03-01 15:07:00,1
2019-03-01 15:13:00,1
2019-03-01 15:17:00,1
2019-03-01 15:27:00,1
2019-03-01 15:39:00,1
2019-03-01 15:47:00,1
2019-03-01 15:50:00,1
2019-03-01 15:53:00,1
2019-03-01 16:05:00,1
2019-03-01 16:09:00,1
2019-03-01 16:13:00,1
2019-03-01 16:18:00,3
2019-03-04 14:34:00,1
2019-03-04 14:39:00,1
2019-03-04 14:41:00,1
2019-03-04 14:42:00,1
2019-03-04 14:45:00,1
2019-03-04 14:46:00,1
2019-03-04 14:47:00,1
2019-03-04 14:52:00,1
2019-03-04 14:56:00,1
2019-03-04 15:01:00,1
2019-03-04 15:02:00,1
2019-03-04 15:03:00,1
2019-03-04 15:04:00,1
2019-03-04 15:05:00,1
2019-03-04 15:06:00,1
2019-03-04 15:07:00,1
2019-03-04 15:09:00,1
2019-03-05 14:33:00,1
2019-03-05 14:35:00,1
2019-03-05 14:41:00,1
2019-03-05 14:46:00,1
2019-03-05 14:50:00,1
2019-03-05 14:55:00,1
2019-03-05 14:58:00,1
2019-03-05 14:59:00,1
2019-03-05 15:04:00,1
2019-03-05 15:08:00,1
2019-03-05 15:13:00,1
2019-03-05 15:14:00,1
2019-03-05 15:16:00,1
2019-03-05 15:17:00,1
2019-03-05 15:22:00,1
2019-03-05 15:26:00,1
2019-03-05 15:31:00,1
2019-03-05 15:36:00,1
2019-03-05 15:42:00,1
2019-03-05 15:48:00,1
2019-03-05 15:52:00,1
2019-03-05 16:03:00,1
2019-03-05 16:14:00,1
2019-03-05 16:26:00,1
2019-03-05 16:32:00,1
2019-03-05 16:34:00,1
2019-03-05 16:40:00,1
2019-03-05 16:44:00,1
2019-03-14 13:34:00,1
2019-03-14 13:39:00,1
2019-03-14 13:45:00,1
2019-03-14 13:47:00,1
2019-03-14 13:51:00,1
2019-03-14 13:54:00,1
2019-03-14 13:56:00,1
2019-03-14 14:02:00,1
2019-03-14 14:07:00,1
2019-03-14 14:08:00,1
2019-03-14 14:13:00,1
2019-03-14 14:23:00,1
2019-03-14 14:29:00,1
2019-03-14 14:34:00,1
2019-03-14 14:40:00,1
2019-03-14 14:46:00,1
2019-03-14 14:51:00,1
2019-03-14 15:01:00,1
2019-03-14 15:12:00,1
2019-03-14 15:22:00,1
2019-03-14 15:32:00,1
2019-03-14 15:45:00,1
2019-03-14 15:49:00,1
2019-03-14 15:51:00,1
2019-03-14 15:52:00,1
2019-03-14 15:59:00,1
2019-03-14 16:01:00,1
2019-03-14 16:02:00,1
2019-03-14 16:07:00,1
2019-03-14 16:08:00,1
2019-03-14 16:09:00,1
2019-03-14 16:15:00,1
2019-03-14 16:20:00,1
2019-03-14 16:25:00,1
2019-03-14 16:31:00,1
2019-03-14 16:36:00,1
2019-03-15 13:34:00,1
2019-03-15 13:35:00,1
2019-03-15 13:38:00,1
2019-03-15 13:41:00,1
2019-03-15 13:43:00,1
2019-03-15 13:48:00,1
2019-03-15 13:53:00,1
2019-03-15 13:58:00,1
2019-03-15 14:00:00,1
2019-03-15 14:05:00,1
2019-03-15 14:10:00,1
2019-03-15 14:15:00,1
2019-03-15 14:17:00,1
2019-03-15 14:19:00,1
2019-03-15 14:24:00,1
2019-03-15 14:26:00,1
2019-03-15 14:28:00,1
2019-03-15 14:30:00,1
2019-03-15 14:31:00,1
2019-03-15 14:33:00,1
2019-03-15 14:38:00,1
2019-03-15 14:43:00,1
2019-03-15 14:45:00,1
2019-03-15 14:46:00,1
2019-03-15 14:52:00,1
2019-03-15 14:57:00,1
2019-03-15 15:00:00,1
2019-03-15 15:05:00,1
2019-03-15 15:13:00,1
2019-03-15 15:20:00,1
2019-03-15 15:25:00,1
2019-03-15 15:26:00,1
2019-03-15 15:31:00,1
2019-03-15 15:34:00,1
2019-03-16 13:36:00,1
2019-03-16 13:41:00,1
2019-03-16 13:44:00,1
2019-03-16 13:46:00,1
2019-03-16 13:48:00,1
2019-03-16 13:57:00,1
2019-03-16 14:00:00,1
2019-03-16 14:03:00,1
2019-03-16 14:06:00,1
2019-03-16 14:19:00,1
2019-03-16 14:53:00,1
2019-03-16 14:58:00,1
2019-03-16 15:01:00,1
2019-03-16 15:04:00,1
2019-03-16 15:06:00,1
2019-03-16 15:10:00,1
2019-03-16 15:15:00,1
2019-03-16 15:21:00,1
2019-03-16 15:26:00,1
2019-03-16 15:32:00,1
2019-03-16 15:37:00,1
2019-03-16 15:46:00,1
2019-03-16 15:49:00,1
2019-03-16 15:52:00,1
2019-03-16 15:54:00,1
2019-03-16 16:03:00,1
2019-03-16 16:14:00,1
2019-03-16 16:22:00,1
2019-03-16 16:28:00,1
2019-03-17 13:32:00,1
2019-03-17 13:34:00,1
2019-03-17 13:38:00,1
2019-03-17 13:40:00,1
2019-03-17 13:42:00,1
2019-03-17 13:45:00,1
2019-03-17 13:51:00,1
2019-03-17 13:54:00,1
2019-03-17 13:55:00,1
2019-03-17 13:56:00,1
2019-03-17 13:58:00,1
2019-03-17 14:02:00,1
2019-03-17 14:11:00,1
2019-03-18 13:33:00,1
2019-03-18 13:36:00,1
2019-03-18 13:38:00,1
2019-03-18 13:43:00,1
2019-03-18 13:48:00,1
2019-03-18 13:53:00,1
2019-03-18 13:55:00,1
2019-03-18 14:01:00,1
2019-03-18 14:03:00,1
2019-03-18 14:06:00,1
2019-03-18 14:16:00,1
2019-03-18 14:21:00,1
2019-03-18 14:27:00,1
2019-03-18 14:33:00,1
2019-03-18 14:38:00,1
2019-03-18 14:43:00,1
2019-03-18 14:48:00,1
2019-03-18 14:52:00,1
2019-03-18 14:54:00,1
2019-03-18 14:56:00,1
2019-03-18 14:58:00,1
2019-03-18 15:03:00,1
2019-03-19 13:33:00,1
2019-03-19 13:38:00,1
2019-03-19 13:42:00,1
2019-03-19 13:45:00,1
2019-03-19 13:51:00,1
2019-03-19 13:56:00,1
2019-03-19 14:00:00,1
2019-03-19 14:03:00,1
2019-03-19 14:04:00,1
2019-03-19 14:23:00,1
2019-03-19 14:33:00,1
2019-03-19 14:42:00,1
2019-03-19 14:50:00,1
2019-03-19 14:59:00,1
2019-03-19 15:00:00,1
2019-03-19 15:09:00,1
2019-03-19 15:18:00,1
2019-03-19 17:00:00,1
2019-03-19 17:18:00,1
2019-03-19 17:32:00,1
2019-03-19 17:40:00,1
2019-03-19 17:45:00,1
2019-03-19 17:47:00,1
2019-03-19 17:52:00,1
2019-03-19 17:54:00,1
2019-03-19 18:00:00,1
2019-03-19 18:06:00,1
2019-03-19 18:11:00,1
2019-03-19 18:17:00,1
2019-03-19 18:31:00,1
2019-03-20 13:36:00,1
2019-03-20 13:43:00,1
2019-03-20 13:49:00,1
2019-03-20 13:57:00,1
2019-03-20 14:03:00,1
2019-03-20 14:14:00,1
2019-03-20 14:26:00,1
2019-03-20 14:33:00,1
2019-03-20 14:36:00,1
2019-03-20 14:38:00,1
2019-03-20 14:42:00,1
2019-03-22 13:31:00,1
2019-03-23 13:35:00,1
2019-03-23 13:39:00,1
2019-03-23 13:44:00,1
2019-03-23 13:47:00,1
2019-03-23 13:49:00,1
2019-03-23 13:55:00,1
2019-03-23 13:59:00,1
2019-03-23 14:04:00,1
2019-03-23 14:08:00,1
2019-03-23 14:11:00,1
2019-03-25 13:33:00,1
2019-03-25 13:35:00,1
2019-03-25 13:40:00,1
2019-03-25 13:44:00,1
2019-03-25 13:47:00,1
2019-03-25 14:01:00,1
2019-03-25 14:09:00,1
2019-03-25 14:11:00,1
2019-03-25 14:19:00,1
2019-03-25 14:26:00,1
2019-03-25 14:33:00,1
2019-03-25 14:41:00,1
2019-03-25 14:48:00,1
2019-03-25 14:54:00,1
2019-03-25 15:04:00,1
2019-03-25 15:06:00,1
2019-03-25 15:10:00,1
2019-03-25 15:15:00,1
2019-03-25 15:21:00,1
2019-03-25 15:24:00,1
2019-03-25 15:29:00,1
2019-03-25 15:32:00,1
2019-03-25 15:37:00,1
2019-03-25 15:42:00,1
2019-03-25 15:47:00,1
2019-03-25 15:49:00,1
2019-03-25 15:51:00,1
2019-03-25 15:54:00,1
2019-03-25 15:56:00,1
2019-03-25 15:57:00,1
2019-03-26 13:33:00,1
2019-03-26 13:36:00,1
2019-03-26 13:42:00,1
2019-03-26 13:51:00,1
2019-03-26 13:54:00,1
2019-03-26 14:00:00,1
2019-03-26 14:06:00,1
2019-03-26 14:10:00,1
2019-03-26 14:20:00,1
2019-03-26 14:34:00,1
2019-03-26 14:42:00,1
2019-03-26 14:50:00,1
2019-03-26 15:00:00,1
2019-03-26 15:04:00,1
2019-03-26 15:11:00,1
2019-03-26 15:15:00,1
2019-03-26 15:21:00,1
2019-03-26 15:32:00,1
2019-03-26 15:40:00,1
2019-03-26 15:47:00,1
2019-03-26 15:54:00,1
2019-03-27 13:32:00,1
2019-03-27 13:34:00,1
2019-03-27 13:41:00,1
2019-03-27 13:45:00,1
2019-03-27 13:50:00,1
2019-03-27 13:53:00,1
2019-03-27 13:55:00,1
2019-03-27 13:59:00,1
2019-03-27 14:07:00,1
2019-03-27 14:12:00,1
2019-03-27 14:13:00,1
2019-03-27 14:15:00,1
2019-03-27 14:19:00,1
2019-03-27 14:31:00,1
2019-03-27 14:34:00,1
2019-03-27 14:38:00,1
2019-03-27 14:42:00,1
2019-03-27 14:52:00,1
2019-03-27 14:55:00,1
2019-03-27 14:58:00,1
2019-03-30 13:34:00,1
2019-03-30 13:41:00,1
2019-03-30 13:47:00,1
2019-03-30 14:17:00,1
2019-03-30 14:20:00,1
2019-03-30 14:29:00,1
2019-03-30 14:31:00,1
2019-03-30 14:34:00,1
2019-03-30 14:39:00,1
2019-03-30 14:44:00,1
2019-03-30 14:48:00,1
2019-03-30 14:53:00,1
2019-03-30 14:56:00,1
2019-03-30 14:58:00,1
2019-03-30 15:03:00,1
2019-03-30 15:07:00,1
2019-03-30 15:10:00,1
2019-03-30 15:15:00,1
2019-03-30 15:20:00,1
2019-03-30 15:29:00,1
2019-03-31 13:33:00,1
2019-03-31 13:35:00,1
2019-03-31 13:40:00,1
2019-03-31 13:47:00,1
2019-03-31 13:53:00,1
2019-03-31 14:04:00,1
2019-03-31 14:09:00,1
2019-03-31 14:19:00,1
2019-03-31 14:24:00,1
2019-03-31 14:28:00,1
2019-03-31 14:33:00,1
2019-03-31 14:37:00,1
2019-03-31 14:41:00,1
2019-03-31 14:46:00,1
2019-03-31 14:54:00,1
2019-03-31 15:03:00,1
2019-03-31 15:05:00,1
2019-03-31 15:15:00,1
2019-03-31 15:24:00,1
2019-03-31 15:34:00,1
2019-03-31 15:36:00,1
2019-03-31 15:37:00,1
2019-03-31 15:41:00,1
2019-03-31 15:43:00,1
2019-03-31 15:44:00,1
2019-03-31 15:45:00,1
2019-03-31 15:50:00,1
2019-03-31 15:52:00,1
2019-04-01 13:32:00,1
2019-04-01 13:34:00,1
2019-04-01 13:40:00,1
2019-04-01 13:42:00,1
2019-04-01 13:44:00,1
2019-04-01 13:49:00,1
2019-04-01 13:54:00,1
2019-04-01 13:59:00,1
2019-04-01 14:04:00,1
2019-04-01 14:07:00,1
2019-04-01 14:10:00,1
2019-04-01 14:16:00,1
2019-04-01 14:18:00,1
2019-04-01 14:27:00,1
2019-04-01 14:38:00,1
2019-04-01 14:43:00,1
2019-04-01 14:47:00,1
2019-04-01 14:52:00,1
2019-04-01 14:58:00,1
2019-04-02 13:32:00,1
2019-04-02 13:38:00,1
2019-04-02 13:41:00,1
2019-04-02 13:44:00,1
2019-04-02 13:49:00,1
2019-04-02 14:00:00,1
2019-04-02 14:12:00,1
2019-04-02 14:24:00,1
2019-04-02 14:37:00,1
2019-04-02 14:40:00,1
2019-04-02 14:46:00,1
2019-04-02 14:55:00,1
2019-04-02 14:58:00,1
2019-04-02 15:03:00,1
2019-04-02 15:05:00,1
2019-04-02 15:12:00,1
2019-04-02 15:16:00,1
2019-04-02 15:27:00,1
2019-04-02 15:36:00,1
2019-04-02 15:42:00,1
2019-04-02 15:45:00,1
2019-04-02 15:51:00,1
2019-04-02 15:57:00,1
2019-04-02 16:06:00,1
2019-04-02 16:13:00,1
2019-04-02 16:18:00,1
2019-04-02 16:22:00,1
2019-04-04 13:32:00,1
2019-04-04 13:38:00,1
2019-04-04 13:43:00,1
2019-04-04 13:48:00,1
2019-04-04 13:55:00,1
2019-04-04 14:02:00,1
2019-04-04 14:08:00,1
2019-04-04 14:13:00,1
2019-04-04 14:17:00,1
2019-04-04 14:20:00,1
2019-04-05 13:31:00,1
2019-04-07 13:33:00,1
2019-04-07 13:35:00,1
2019-04-07 13:37:00,1
2019-04-07 13:43:00,1
2019-04-07 13:44:00,1
2019-04-07 13:47:00,1
2019-04-07 13:52:00,1
2019-04-07 13:54:00,1
2019-04-07 14:01:00,1
2019-04-07 14:08:00,1
2019-04-07 14:14:00,1
2019-04-07 14:15:00,1
2019-04-07 14:20:00,1
2019-04-07 14:26:00,1
2019-04-07 14:31:00,1
2019-04-07 14:36:00,1
2019-04-08 13:31:00,1
2019-04-08 13:36:00,1
2019-04-08 13:40:00,1
2019-04-08 13:42:00,1
2019-04-08 13:44:00,1
2019-04-08 13:46:00,1
2019-04-08 13:48:00,1
2019-04-08 13:53:00,1
2019-04-08 13:57:00,1
2019-04-08 14:02:00,1
2019-04-08 14:06:00,1
2019-04-08 14:18:00,1
2019-04-08 14:21:00,1
2019-04-08 14:23:00,1
2019-04-08 14:27:00,1
2019-04-08 14:32:00,1
2019-04-08 14:34:00,1
2019-04-08 14:42:00,1
2019-04-08 14:49:00,1
2019-04-08 14:51:00,1
2019-04-08 14:56:00,1
2019-04-08 14:58:00,1
2019-04-08 15:06:00,1
2019-04-08 15:13:00,1
2019-04-08 15:16:00,1
2019-04-08 15:19:00,1
2019-04-09 13:31:00,1
2019-04-09 13:34:00,1
2019-04-09 13:43:00,1
2019-04-09 13:46:00,1
2019-04-09 13:55:00,1
2019-04-09 14:04:00,1
2019-04-09 14:13:00,1
2019-04-09 14:19:00,1
2019-04-09 14:28:00,1
2019-04-09 14:32:00,1
2019-04-09 15:13:00,1
2019-04-09 15:21:00,1
2019-04-09 15:23:00,2
2019-04-09 15:24:00,1
2019-04-10 13:34:00,1
2019-04-10 13:38:00,1
2019-04-10 13:44:00,1
2019-04-10 13:53:00,1
2019-04-10 13:55:00,1
2019-04-10 13:59:00,1
2019-04-10 14:06:00,1
2019-04-10 14:11:00,1
2019-04-10 14:18:00,1
2019-04-10 14:24:00,1
2019-04-10 14:28:00,1
2019-04-10 14:33:00,1
2019-04-11 13:33:00,1
2019-04-11 13:36:00,1
2019-04-11 13:44:00,1
2019-04-11 13:46:00,1
2019-04-11 13:48:00,1
2019-04-11 13:52:00,1
2019-04-11 13:59:00,1
2019-04-11 14:00:00,1
2019-04-11 14:03:00,1
2019-04-11 14:10:00,1
2019-04-11 14:16:00,1
2019-04-11 14:19:00,1
2019-04-11 14:27:00,1
2019-04-11 14:36:00,1
2019-04-11 14:42:00,1
2019-04-11 14:47:00,1
2019-04-11 14:48:00,1
2019-04-11 14:52:00,1
2019-04-12 13:31:00,1
2019-04-12 13:32:00,1
2019-04-12 13:33:00,1
2019-04-12 13:38:00,1
2019-04-12 13:39:00,1
2019-04-12 13:40:00,1
2019-04-12 13:43:00,1
2019-04-12 13:44:00,1
2019-04-12 13:45:00,1
2019-04-12 13:48:00,1
2019-04-12 13:49:00,1
2019-04-12 13:50:00,1
2019-04-12 13:52:00,1
2019-04-13 13:32:00,1
2019-04-13 13:34:00,1
2019-04-13 13:35:00,1
2019-04-13 13:37:00,1
2019-04-13 13:39:00,1
2019-04-13 13:40:00,1
2019-04-13 13:43:00,1
2019-04-13 13:48:00,1
2019-04-13 13:49:00,1
2019-04-13 13:51:00,1
2019-04-13 13:53:00,1
2019-04-13 13:54:00,1
2019-04-13 13:56:00,1
2019-04-13 13:58:00,1
2019-04-13 13:59:00,1
2019-04-13 14:01:00,1
2019-04-13 14:02:00,1
2019-04-13 14:04:00,1
2019-04-13 14:06:00,1
2019-04-13 14:08:00,1
2019-04-14 13:32:00,1
2019-04-14 13:33:00,1
2019-04-14 13:34:00,1
2019-04-14 13:35:00,1
2019-04-14 13:37:00,1
2019-04-14 13:39:00,1
2019-04-14 13:40:00,1
2019-04-14 13:41:00,1
2019-04-14 13:43:00,1
2019-04-14 13:44:00,1
2019-04-14 13:46:00,1
2019-04-14 13:47:00,1
2019-04-14 13:49:00,1
2019-04-14 13:51:00,1
2019-04-14 13:52:00,1
2019-04-15 13:31:00,1
2019-04-15 13:33:00,1
2019-04-15 13:34:00,1
2019-04-15 13:35:00,1
2019-04-15 13:36:00,1
2019-04-15 13:37:00,1
2019-04-15 13:38:00,1
2019-04-15 13:39:00,1
2019-04-15 13:41:00,1
2019-04-15 13:42:00,1
2019-04-15 13:43:00,1
2019-04-15 13:45:00,1
2019-04-15 13:46:00,1
2019-04-15 13:47:00,1
2019-04-15 13:48:00,1
2019-04-15 13:49:00,1
2019-04-15 13:50:00,1
2019-04-16 13:31:00,1
2019-04-16 13:32:00,1
2019-04-16 13:34:00,1
2019-04-16 13:36:00,1
2019-04-16 13:37:00,1
2019-04-16 13:38:00,1
2019-04-16 13:39:00,1
2019-04-16 13:40:00,1
2019-04-16 13:42:00,1
2019-04-16 13:48:00,1
2019-04-16 13:54:00,1
2019-04-18 13:31:00,1
2019-04-18 13:32:00,1
2019-04-18 13:33:00,1
2019-04-18 13:34:00,1
2019-04-18 13:35:00,1
2019-04-18 13:36:00,1
2019-04-18 13:37:00,1
2019-04-18 13:39:00,1
2019-04-18 13:42:00,1
2019-04-18 13:43:00,1
2019-04-18 13:44:00,1
2019-04-18 13:45:00,1
2019-04-18 13:46:00,1
2019-04-18 13:47:00,1
2019-04-18 13:48:00,1
2019-04-18 13:49:00,1
2019-04-18 13:50:00,1
2019-04-18 13:52:00,1
2019-04-18 13:54:00,1
2019-04-18 13:55:00,1
2019-04-18 13:57:00,1
2019-04-18 13:58:00,1
2019-04-19 13:31:00,1
2019-04-19 13:32:00,1
2019-04-19 13:33:00,1
2019-04-19 13:34:00,1
2019-04-19 13:35:00,1
2019-04-19 13:36:00,1
2019-04-19 13:37:00,2
2019-04-19 13:38:00,1
2019-04-19 13:39:00,1
2019-04-19 13:40:00,1
2019-04-19 13:41:00,1
2019-04-19 13:42:00,1
2019-04-19 13:44:00,1
2019-04-19 13:45:00,1
2019-04-19 13:47:00,1
2019-04-19 13:50:00,1
2019-04-19 13:55:00,1
2019-04-19 13:57:00,1
2019-04-19 13:58:00,1
2019-04-19 13:59:00,1
2019-04-19 14:00:00,1
2019-04-19 14:01:00,1
2019-04-19 14:08:00,1
2019-04-20 13:31:00,1
2019-04-20 13:33:00,1
2019-04-20 13:34:00,1
2019-04-20 13:35:00,1
2019-04-20 13:36:00,1
2019-04-20 13:37:00,1
2019-04-20 13:38:00,1
2019-04-20 13:40:00,1
2019-04-20 13:41:00,1
2019-04-20 13:42:00,2
2019-04-20 13:43:00,1
2019-04-20 13:44:00,1
2019-04-20 13:46:00,1
2019-04-20 13:47:00,1
2019-04-20 13:48:00,1
2019-04-20 13:49:00,1
2019-04-20 13:51:00,1
2019-04-21 13:32:00,1
2019-04-21 13:33:00,1
2019-04-21 13:34:00,1
2019-04-21 13:35:00,1
2019-04-21 13:36:00,1
2019-04-21 13:38:00,1
2019-04-21 13:39:00,1
2019-04-21 13:41:00,1
2019-04-21 13:43:00,2
2019-04-21 13:44:00,1
2019-04-21 13:45:00,1
2019-04-21 13:46:00,2
2019-04-23 13:31:00,1
2019-04-23 13:32:00,1
2019-04-23 13:33:00,1
2019-04-23 13:34:00,1
2019-04-23 13:35:00,1
2019-04-23 13:36:00,1
2019-04-23 13:37:00,1
2019-04-23 13:38:00,1
2019-04-23 13:39:00,1
2019-04-23 13:40:00,1
2019-04-23 13:41:00,1
2019-04-23 13:42:00,1
2019-04-23 13:44:00,1
2019-04-23 13:45:00,2
2019-04-23 13:46:00,1
2019-04-23 13:47:00,1
2019-04-23 13:48:00,1
2019-04-23 13:49:00,1
2019-04-23 13:51:00,1
2019-04-23 13:52:00,1
2019-04-23 13:53:00,1
2019-04-23 13:55:00,1
2019-04-23 13:56:00,1
2019-04-24 13:31:00,1
2019-04-24 13:32:00,1
2019-04-24 13:33:00,1
2019-04-24 13:34:00,2
2019-04-24 13:35:00,1
2019-04-24 13:36:00,1
2019-04-24 13:37:00,1
2019-04-24 13:38:00,1
2019-04-24 13:39:00,1
2019-04-24 13:40:00,1
