13,"SELECT count (*) FROM Galaxy as p, SpecObj as s where p.mode = # AND s.zWarning = # AND p.specObjId = s.specObjId AND p.clean = # AND p.ra > # AND p.ra < #"
2019-10-21 10:47:00,2
2019-10-21 10:50:00,2
2019-10-21 10:51:00,1
2019-10-21 10:53:00,1
2019-10-21 11:00:00,1
2019-10-21 11:14:00,1
2019-10-21 12:08:00,1
2019-10-21 12:22:00,1
2019-10-21 12:27:00,1
2019-10-21 12:28:00,1
2019-10-22 13:23:00,1
