1,"SELECT DISTINCT p.ra, p.dec, p.modelMag_g, p.clean, p.type, p.obj, p.objID, p.Status FROM PhotoObjAll AS p WHERE ( (p.ra between # and #) and (p.dec between # and #) )"
2019-06-07 16:54:00,1
