1,"SELECT TOP # s.ra, s.dec FROM ..SpecObj as s JOIN dbo.fGetNearbySpecObjEq (#, #, #) AS b ON b.SpecobjID = S.SpecobjID WHERE s.zWarning = # AND (s.secTarget & #) > #"
2019-09-01 15:12:00,1
