1,"SELECT id.plate_eu, spp.SPECOBJID, spp.TEFFADOP, spp.FEHADOP from mydb.eu_ids AS id, sppParams AS spp WHERE id.plate_eu = spp.PLATEID"
2019-08-09 11:37:00,1
