2,"select a.ID, a.RA, a.DEC, f.* from mydb.SY_NAD a cross apply dr1#.fGetNearestMangaObjEq (a.RA, a.DEC, #) f into mydb.MANGA_SY_NAD"
2019-09-26 18:53:00,2
