1,"SELECT p.u, p.g, p.r, p.i, p.z, s.z as redshift into mydb.specz from SpecObj AS s JOIN PhotoObj AS p ON s.bestobjid = p.objid WHERE p.r < # and s.z < # and s.z > # and s.class = #"
2019-02-26 06:15:00,1
