1,"SELECT TOP # p.run, p.rerun, p.camCol, p.field, p.obj, p.mjd FROM ..PhotoObj AS p JOIN dbo.fGetNearbyObjEq (#, #, #) AS b ON b.objID = P.objID WHERE (p.type = # OR p.type = #)"
2019-09-24 22:02:00,1
