1,"select count (*) as count from galaxy p, specobj s, galSpecLine gsl where p.objid = s.bestobjid and s.z BETWEEN # AND # and s.snMedian> # and s.waveMin< #. and s.waveMax> #. and (gsl.oiii_#_flux/gsl.h_beta_flux) BETWEEN # and #"
2019-12-16 21:47:00,1
