2,"SELECT top # p.ra, p.dec, x.SDSSObjid FROM photoobjall as p, xSDSSDR7 as x WHERE p.objid = x.objid AND x.distanceRank = # AND x.reverseDistanceRank = # AND x.reverseMultipleMatchCount = #"
2019-12-19 09:57:00,2
