1,"select t.range as [z range], count (*) as [number of occurences] from (select case when z between # and # then # when z between # and # then # else # end as range from SpecObj) t WHERE class = # AND zWarning = # AND z BETWEEN # and # AND (survey = # or survey = #) group by t.range"
2019-03-05 13:49:00,1
