1,"SELECT distinct g.objID, g.modelMag_r, g.petroRad_r, s.z FROM galaxy inner join specobj as s on g.objid = s.bestobjid WHERE (ra between # and #) and (dec between # and #) and modelMag_r < # and petroRad_r > #"
2019-02-12 05:00:00,1
