2,"SELECT Galaxy.sky_i, Galaxy.psffwhm_r, Galaxy.extinction_i into Large_galaxy_sample_with_errors_nocuts_skypsfext FROM Galaxy JOIN wiseForcedTarget on Galaxy.objID = wiseForcedTarget.objID WHERE Galaxy.dec BETWEEN # AND # AND (Galaxy.mode ! = # OR Galaxy.type ! = # OR Galaxy.insideMask ! = #)"
2019-07-05 09:41:00,2
