2,"select s.ra, s.dec, s.z, m.lgm_tot_p5#, m.lgm_tot_p1#, m.lgm_tot_p8#, m.specsfr_tot_p5#, m.specsfr_tot_p1#, m.specsfr_tot_p8# from Galaxy g join galSpecInfo s on s.specObjID = g.specObjID join galSpecExtra m on m.specobjid = l.specobjid where l.specsfr_p5# > # and s.z < # and s.sn_median > #"
2019-09-11 18:21:00,2
