1,"SELECT TOP # p.objid, s.ra, s.dec, s.z, g.lgm_tot_p8# FROM PhotoObj AS p, SpecObj AS s, GalSpecExtra as g WHERE s.z BETWEEN # AND # AND g.lgm_tot_p8# BETWEEN # and # AND class = #"
2019-06-23 19:14:00,1
