1,"SELECT my.id, my.ra_s, my.dec_s, my.bmag, my.bvcolor, my.z_s, match.distance, z, modelmag_u, modelmag_g, modelmag_r, modelmag_i, modelmag_z into mydb.s2#_sdss_specphot from MyDB.s2# AS my CROSS APPLY dbo.fGetNearestObjEq (my.ra_s, my.dec_s, #) as match JOIN SpecPhoto AS p ON match.objid = p.objid"
2019-04-08 15:59:00,1
