1,"select fieldID, ra, dec, Run.strip, Run.run, Run.rerun, field, camcol, raMin, raMax, d = decMin-decMax from Field inner join dbo.Run on Run.run = Field.run where Run.stripe = # and ra between # and #"
2019-01-28 08:48:00,1
