2,"SELECT SPA.z, SPA.petroMag_r, PA.expAB_r, PA.fracDeV_r, GSL.oiii_#_flux, GSL.oiii_#_flux_err, GSL.nii_#_flux, GSL.nii_#_flux_err, GSL.h_beta_flux, GSL.h_beta_flux_err, GSL.h_alpha_flux, GSL.h_alpha_flux_err into GU2#_hw6_# From SpecPhotoAll as SPA, PhotoObjAll as PA, galSpecLine as GSL Where SPA.class = # and SPA.z < # and SPA.specObjID = PA.specObjID and SPA.specObjID = GSL. specObjID"
2019-05-12 11:35:00,2
