1,"SELECT TOP # sp.ra, sp.dec, sp.z, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z FROM SpecPhoto AS sp, Photoz as PZ, Neighbors as N WHERE sp.class = # AND zWarning = # and sp.z > # and sp.z < # and sp.modelMag_u< # and PZ.z BETWEEN # and # and PZ.photoErrorClass = # and PZ.nnCount> # and PZ.zErr BETWEEN # and # and sp.z> PZ.z and PZ.ObjID = N.ObjID and sp.ObjID = N.NeighborObjID and N.distance < #/#"
2019-02-26 11:43:00,1
