1,"SELECT TOP # objid, modelMag_r, petroRad_r FROM galaxy WHERE ra BETWEEN # and # AND dec BETWEEN # and # AND ( (flags_r & #) ! = #) AND ( (flags_r & #) = #) AND ( ((flags_r & #) = #) or (psfmagerr_r < = #) )"
2019-02-12 06:05:00,1
