1,"select top # RunID from data order by y desc -- --select UserID from runs where runID = # -# --select * from Users where UserID = # --select * --from Users --where UserID = (select UserID from runs where runID = #) --select * --from Users --where UserID in (--select UserID --from runs where --runID IN () ) --select u.Name --from Data as d, Runs r, Users u --where d.RunID = r.RunID and r.UserID = u.UserID --order by y select u.*, r.* from Users u join Runs r on r.UserID = u.UserID"
2019-11-18 13:01:00,1
